AppID, Name, Release Date, Genre, Metacritic Score,User Rating,Full Price, Lowest Price
305840, Shallow Space, 21 Oct 2015, RPG-Simulation-Strategy, None,72, 10.99,8.79
305940, Project AURA, 5 Jan 2015, Indie-Simulation-Strategy, None,37, 14.99,10.99
306040, The Howler, 21 Apr 2016, Action-Adventure-Casual-Indie-Simulation-Sports-Strategy, None,51, 1.59,0.11
306130, The Elder Scrolls Online: Tamriel Unlimited, 17 Mar 2015, Massively Multiplayer-RPG, None,43, 19.99,14.99
306350, Slipstream 5000, 9 Oct 2015, Action-Racing-Sports, None,30, 4.79,1.62
306440, Oblitus, 27 Feb 2015, Action-Adventure-Indie,69,16, 10.99,2.74
306670, Overlord: Fellowship of Evil, 19 Oct 2015, Action-Adventure, None,2, 11.99,3.59
306930, BattleSpace, 7 Jan 2015, Free to Play-Massively Multiplayer-Strategy, None,2, 0.00,0
307030, Fractured Soul, 5 Feb 2015, Action-Adventure-Indie, None,100, 6.99,2.09
307210, Will Fight for Food: Super Actual Sellout: Game of the Hour, 22 Apr 2015, Action-Indie-RPG, None,21, 4.79,0.95
307430, Othello, 19 Mar 2015, Casual-Indie-Strategy, None,39, 6.99,1.04
307580, Technobabylon, Ma 2015, Adventure-Indie,82,96, 10.99,4.39
307590, Penarium, 22 Sep 2015, Action-Indie,80,61, 6.99,2.37
307600, Chainsaw Warrior: Lords of the Night, 17 Feb 2015, Action-Adventure-Indie-RPG-Strategy, None,18, 4.79,1.19
307620, Curses 'N Chaos, 18 Aug 2015, Action-Indie, None,32, 6.99,2.79
307670, Hard West, 18 Nov 2015, Adventure-Indie-RPG-Strategy,73,49, 14.99,7.49
307780, Mortal Kombat X, 13 Apr 2015, Action,76,17, 24.99,12.49
307860, In Verbis Virtus, 3 Apr 2015, Action-Adventure-Indie-RPG, None,58, 0.00,0
307880, Savage Lands, 5 Mar 2015, Action-Adventure-Indie-Simulation, None,26, 10.99,5.49
308173, Hegemony III: Clash of the Ancients, 25 Aug 2015, Indie-Simulation-Strategy, None,37, 22.99,11.49
308400, Cube Samurai: RUN!, 15 Jun 2016, Action-Casual, None,100, 3.99,3.99
308440, Pushcat, 12 Jan 2015, Action-Indie, None,93, 3.99,1.99
308520, Minimon, 25 Mar 2015, Indie-Massively Multiplayer-RPG, None,21, 6.99,3.49
308560, City Quest, 20 Aug 2015, Adventure-Indie, None,43, 6.99,2.37
309900, Super Sky Arena, 5 Oct 2015, Action-Indie, None,84, 10.99,7.25
310060, Knights of Pen and Paper 2, 20 Oct 2015, Adventure-Indie-RPG-Simulation-Strategy, None,58, 5.59,2.23
310360, Higurashi When They Cry Hou - Ch.1 Onikakushi, 15 May 2015, Adventure, None,98, 4.79,3.11
310370, The Way of Life, 31 May 2016, Free to Play-Indie, None,43, 0.00,0
310470, Grand Ages: Medieval, 25 Sep 2015, Simulation-Strategy,63,7, 24.99,6.24
310490, Crookz - The Big Heist, 25 Aug 2015, Simulation-Strategy,74,63, 14.99,3.74
310510, Deathtrap, 4 Feb 2015, Action-Adventure-Indie-RPG-Strategy,77,58, 14.99,3.74
310560, DiRT Rally, 7 Dec 2015, Racing-Simulation-Sports,86,81, 39.99,18.74
310740, NEON STRUCT, 20 May 2015, Action-Indie,62,56, 11.99,3.95
310810, Shiftlings, 3 Mar 2015, Action-Adventure,70,37, 10.99,3.62
310850, Onikira - Demon Killer, 27 Aug 2015, Action-Adventure-Indie, None,9, 10.59,1.58
310890, Breach & Clear: Deadline, 20 Jul 2015, Action-Indie-RPG-Strategy, None,16, 14.99,2.24
310950, Street Fighter V, 15 Feb 2016, Action,74,8, 44.99,26.99
311010, The Way, 20 May 2016, Action-Adventure-Indie,66,81, 10.99,6.59
311210, Call of Duty: Black Ops III, 5 Nov 2015, Action-Adventure, None,15, 11.59,11.59
311240, Zero Escape: Zero Time Dilemma, 29 Jun 2016, Adventure,78, None, 29.99,29.99
311310, Naval Action, 21 Jan 2016, Action-Adventure-Indie-Massively Multiplayer-Simulation-Strategy, None,49, 29.99,22.49
311490, Spirit Run - Fire vs. Ice, 12 Feb 2015, Action-Indie, None,11, 1.99,0.49
311560, Assassins Creed Rogue, 9 Mar 2015, Action-Adventure,74,58, 14.99,8.24
311690, Enter the Gungeon, 5 Apr 2016, Action-Adventure-Indie,84,75, 10.99,6.59
311700, BloodRealm: Battlegrounds, 12 Feb 2015, Free to Play-RPG-Strategy, None,8, 0.00,0
311730, DEAD OR ALIVE 5 Last Round, 30 Mar 2015, Action, None,15, 0.00,0
311820, RC Mini Racers, 16 Jul 2015, Action-Indie-Racing, None,22, 3.99,3.59
311840, Wildlife Park, 1 Apr 2015, Casual-Indie-Simulation-Strategy, None,35, 4.99,3.34
311930, Tinertia, 3 Sep 2015, Action-Indie, None,91, 10.99,5.49
311940, P-3 Biotic, 10 May 2016, Action-Indie, None,41, 2.79,1.39
312230, Spirits of Xanadu, 26 Mar 2015, Action-Adventure-Indie, None,58, 6.99,1.74
312240, SEAL Team 12, 18 Mar 2015, Action-Adventure-Indie, None,47, 1.99,0.65
312280, Simply Chess, 11 Sep 2015, Casual-Free to Play-Indie-Strategy, None,32, 0.00,0
312430, Sovereignty: Crown of Kings, 9 Apr 2015, Simulation-Strategy, None,45, 18.99,15.19
312440, Legions of Steel, 16 Jul 2015, Strategy,64,27, 14.99,7.49
312450, Order of Battle: World War II, 30 Apr 2015, Simulation-Strategy,81,35, 0.00,0
312530, Duck Game, 4 Jun 2015, Action-Indie,82,93, 9.99,4.99
312540, Ys VI: The Ark of Napishtim, 28 Apr 2015, Action-Adventure-RPG, None,81, 13.99,4.19
312710, Broadsword : Age of Chivalry, 15 May 2015, Action-Simulation-Strategy, None,3, 14.99,1.49
312780, Way of the Samurai 4, 23 Jul 2015, Action-Adventure,72,51, 18.99,9.49
312790, Agarest: Generations of War 2, 19 Feb 2015, Adventure-RPG-Strategy, None,26, 14.99,5.09
312840, Fahrenheit: Indigo Prophecy Remastered, 28 Jan 2015, Adventure-RPG, None,53, 6.99,3.49
312920, Rugby League Live 3, 29 Sep 2015, Sports, None,45, 34.99,26.24
312980, Graviteam Tactics: Mius-Front, 4 Mar 2016, Simulation-Strategy, None,75, 26.99,18.89
313010, Cities XXL, 5 Feb 2015, Simulation,47,2, 24.99,6.24
313080, The Masterplan, 4 Jun 2015, Action-Indie-Strategy,68,29, 14.99,2.99
313120, Stranded Deep, 23 Jan 2015, Adventure-Indie, None,51, 10.99,7.25
313630, The Solus Project, 7 Jun 2016, Adventure-Indie-Simulation,67,53, 14.99,9.89
313810, Legend of Kay Anniversary, 27 Jul 2015, Action-Adventure-RPG,64,45, 17.99,4.49
314000, Pool Nation FX Lite, 7 Dec 2015, Casual-Free to Play-Indie-Simulation-Sports-Strategy, None,21, 0.00,0
314050, Spheritis, 4 Jun 2015, Casual-Indie-Racing, None,18, 5.99,2.99
314070, Super Mega Baseball: Extra Innings, 21 Aug 2015, Indie-Simulation-Sports, None,75, 14.99,5.09
314150, Double Dragon Trilogy, 15 Jan 2015, Action, None,18, 4.79,2.39
314180, Deathsmiles, 10 Mar 2016, Action-Indie,78,98, 14.99,7.49
314240, RPG Tycoon, 12 Feb 2016, Adventure-Indie-RPG-Simulation-Strategy, None,26, 6.99,2.99
314370, boxlife, 14 Jan 2016, Indie, None,47, 0.79,0.39
314410, Rampage Knights, 4 Sep 2015, Action-Adventure-Indie-RPG,80,91, 8.99,4.49
314450, Star Saviors, 6 May 2016, Action-Adventure-Indie-RPG-Strategy, None,63, 0.79,0.15
314520, Euro Fishing, 2 Nov 2015, Simulation-Sports, None,27, 14.99,2.49
314530, Aware, 18 Mar 2015, Action-Adventure-Indie, None,13, 9.99,4.99
314560, Kyn, 28 Jul 2015, Action-Adventure-Indie-RPG,58,29, 14.99,3.74
314590, room13, 15 May 2015, Action-Casual-Indie, None,75, 5.59,1.11
314660, Oddworld: New 'n' Tasty, 25 Feb 2015, Action-Adventure-Indie,87,78, 14.99,5.09
314710, Mighty No. 9, 23 Jun 2016, Action,51,12, 15.99,9.59
314830, Blackguards 2, 20 Jan 2015, Adventure-Indie-RPG-Strategy,74,27, 23.99,4.79
314970, Age of Conquest IV, 5 Apr 2016, Free to Play-Indie-Strategy, None,43, 0.00,0
315060, Bloop Reloaded, 6 Feb 2015, Casual-Indie-Simulation, None,16, 6.99,1.74
315130, CO-OP : Decrypted, 17 Aug 2015, Adventure-Indie, None,13, 6.99,1.39
315330, All Guns On Deck, 28 Aug 2015, Action-Adventure-Casual-Indie-RPG-Simulation-Strategy, None,16, 9.99,4.99
315460, Dig or Die, 4 Mar 2015, Action-Indie-RPG-Strategy, None,88, 5.59,1.99
315660, Trainz: A New Era, 14 May 2015, Simulation, None,43, 29.99,11.99
315680, Spellcrafter, 4 May 2015, Adventure-Indie-RPG-Strategy, None,4, 6.99,0.69
315810, eden*, 30 Jan 2015, Adventure, None,96, 14.99,5.99
315840, Catacomb Kids, 20 Feb 2015, Action-Indie-RPG, None,91, 11.99,9.59
315860, Celestian Tales: Old North, 10 Aug 2015, Indie-RPG, None,30, 9.99,3.39
316010, Magic Duels, 29 Jul 2015, Free to Play-Strategy, None,32, 0.00,0
316080, Parcel, 22 Apr 2015, Adventure-Indie-Strategy, None,88, 3.99,0.39
316240, Professional Lumberjack 2015, 5 Mar 2015, Simulation, None,1, 14.99,1.49
316370, Wave of Darkness, 5 Nov 2015, Action-Indie-RPG, None,22, 19.99,7.99
316390, sZone-Online, 29 Dec 2015, Action-Free to Play-Massively Multiplayer-RPG, None,5, 0.00,0
316430, Battle of Empires : 1914-1918, 22 Jul 2015, Action-Indie-Strategy, None,24, 3.99,0.99
316610, A Good Snowman Is Hard To Build, 25 Feb 2015, Indie, None,84, 6.99,3.49
316750, Tetris Ultimate, 10 Dec 2015, Casual, None,2, 7.99,3.99
316790, Grim Fandango Remastered, 26 Jan 2015, Adventure,84,72, 10.99,2.19
316890, Calvino Noir, 27 Aug 2015, Adventure-Indie,55,16, 9.99,1.49
316930, Kings of Kung Fu, 25 Jun 2015, Action-Indie, None,24, 6.99,0.69
317060, Attractio, 18 Jan 2016, Action, None,51, 14.99,1.49
317080, MotorSport Revolution, 15 Jan 2015, Racing-Simulation-Sports, None,1, 10.99,2.19
317100, Republique, 25 Feb 2015, Action-Adventure-Indie, None,39, 18.99,9.49
317250, Airscape - The Fall of Gravity, 11 Aug 2015, Action-Adventure-Indie, None,61, 3.99,0.63
317280, Solstice, 23 Mar 2016, Adventure-Indie-RPG, None,91, 14.99,10.49
317320, Nelly Cootalot: The Fowl Fleet, 22 Mar 2016, Adventure-Indie,81,98, 13.99,8.39
317530, Congo, 21 Mar 2016, Action-Indie, None,20, 6.99,2.37
317730, REVERSE SIDE, 30 Jul 2015, Action-Adventure-Indie-Simulation, None,17, 10.59,5.29
317820, Guild of Dungeoneering, 14 Jul 2015, Indie-RPG,72,39, 10.99,5.49
317920, Hills Of Glory 3D, 28 May 2015, Casual-Indie-Strategy, None,5, 3.99,1.99
317940, Karmaflow: The Rock Opera Videogame - Act I & Act II, 6 May 2015, Adventure-Indie,47,30, 3.99,3.99
318020, Act of Aggression - Reboot Edition, 2 Sep 2015, Strategy,71,24, 34.99,11.89
318130, Doom & Destiny, 18 Mar 2015, Indie-RPG, None,96, 6.98,2.37
318230, Convoy, 21 Apr 2015, Action-Adventure-Indie-RPG-Strategy,72,56, 9.99,3.39
318260, Supreme: Pizza Empire, 9 Jan 2015, Casual-Indie-Simulation, None,27, 6.99,2.79
318300, Phineas and Ferb: New Inventions, 24 Feb 2015, Adventure, None,2, 14.99,3.74
318480, Burnstar, 18 Mar 2015, Action-Adventure-Indie-Strategy, None,91, 3.99,1.74
318560, Unlimited Escape 2, 22 Apr 2015, Action-Casual-Indie, None,1, 3.99,0.59
318600, The Flame in the Flood, 24 Feb 2016, Action-Adventure-Indie,73,56, 14.99,10.49
318680, History in Letters - The Eternal Alchemist, 8 Dec 2015, Adventure-Indie, None, None, 9.99,6.49
318860, Malebolgia, 6 May 2015, Action-Adventure-Indie, None,30, 8.99,0.89
318970, StarCrawlers, 17 Mar 2015, Adventure-Indie-RPG, None,88, 14.99,11.24
319050, Chaos Reborn, 26 Oct 2015, Indie-RPG-Strategy,85,47, 14.99,5.09
319280, Yatagarasu Attack on Cataclysm, 7 Jul 2015, Action-Indie, None,35, 10.99,7.25
319430, CHAOS - In the Darkness, 7 Oct 2015, Action-Adventure-Indie-RPG,None,4, 5.59,1.11
319470, Ninja Pizza Girl, 30 Sep 2015, Action-Indie,82,96, 6.99,4.99
319480, Odallus: The Dark Call, 15 Jul 2015, Action-Indie,80,91, 10.99,3.29
319570, Heroes of SoulCraft - Arcade MOBA, 20 Jul 2015, Action-Casual-Free to Play-Indie-RPG-Strategy, None,5, 0.00,0
319630, Life Is Strange - Episode 1, 29 Jan 2015, Action-Adventure, None,96, 0.00,0
319730, GRANADO ESPADA, 7 Jan 2016, Action-Free to Play-Massively Multiplayer-RPG-Strategy, None,6, 0.00,0
319740, There Came an Echo, 24 Feb 2015, Indie-Strategy,58,41, 10.99,5.49
319780, Airport Simulator 2015, 22 Apr 2015, Simulation, None,2, 10.99,2.19
319830, AX:EL - Air XenoDawn, 4 Dec 2015, Action-Indie-Simulation, None,21, 9.99,3.39
319910, Trine 3: The Artifacts of Power, 20 Aug 2015, Action-Adventure-Indie, None,26, 15.96,3.99
320040, Moon Hunters, 10 Mar 2016, Adventure-Indie-RPG,62,41, 9.99,6.49
320090, This Starry Midnight We Make, 1 Jun 2015, Indie-Simulation, None,81, 6.49,1.62
320140, Absolute Drift, 29 Jul 2015, Action-Indie-Racing-Simulation-Sports,66,66, 8.99,3.59
320300, Car Mechanic Simulator 2015, 23 Apr 2015, Racing-Simulation,68,84, 14.99,5.09
320340, Cosmonautica, 31 Jul 2015, Adventure-Indie-Simulation-Strategy, None,17, 10.99,2.19
320520, Oscura: Lost Light, 24 Feb 2015, Adventure-Indie,66,33, 4.99,1.69
320540, Coffin Dodgers, 8 Jul 2015, Action-Casual-Indie-Racing, None,35, 8.99,2.24
320590, Warside, 5 May 2015, Action-Free to Play-Massively Multiplayer-RPG, None,24, 0.00,0
320610, Questerium: Sinister Trinity HD Collector's Edition, 15 Jan 2015, Adventure-Casual, None,51, 4.99,0.99
320760, Tokyo School Life, 12 Feb 2015, Adventure, None,93, 10.99,5.49
320820, Toren, 11 May 2015, Adventure-Indie,57,32, 6.99,2.44
321040, DiRT 3 Complete Edition, 1 Apr 2015, Racing-Simulation-Sports,86,72, 22.99,5.28
321060, Gender Bender DNA Twister Extreme, 23 Nov 2015, Indie-Simulation, None,35, 18.99,14.24
321260, Wickland, 6 Feb 2015, Action-Indie, None,17, 0.79,0.39
321330, ENYO Arcade, 9 Nov 2015, Action-Casual-Indie, None,75, 3.98,1.69
321350, Fairspace, 21 Oct 2015, Action-Indie-Simulation-Strategy, None,24, 5.99,2.09
321360, Primal Carnage: Extinction, 3 Apr 2015, Action-Indie, None,39, 14.99,4.49
321390, Zone 22, 31 Jul 2015, Action-Adventure-Casual-Indie-RPG-Simulation, None,4, 10.99,2.74
321400, Supraball, 2 May 2016, Indie-Sports, None,45, 6.99,2.79
321450, Aquadelic GT, 25 Mar 2015, Racing-Simulation, None,32, 3.99,3.19
321880, Aveyond 3-3: The Lost Orb, 16 Jan 2015, Casual-Indie-RPG, None,100, 6.99,1.39
321890, Aveyond 3-4: The Darkthrop Prophecy, 13 Feb 2015, Adventure-Casual-Indie-RPG, None,100, 6.99,1.39
321960, Might & Magic Heroes VII, 29 Sep 2015, RPG-Strategy, None,6, 29.99,12.49
322030, Unlimited Escape, 5 Feb 2015, Indie, None,11, 3.99,0.59
322080, Disorder, 12 Jan 2015, Action-Indie,61,45, 6.95,0.69
322190, SteamWorld Heist, 7 Jun 2016, Action-Adventure-Indie-RPG-Strategy,81,99, 14.99,11.24
322210," Guns,  Gore & Cannoli", 30 Apr 2015, Action-Indie,74,88, 6.99,3.49
322290, Gurumin: A Monstrous Adventure, 30 Mar 2015, Action-Adventure-RPG, None,81, 6.99,2.44
322330, Don't Starve Together, 21 Apr 2016, Adventure-Indie-Simulation,83,96, 10.99,7.14
322430, Bubonic: Outbreak, 12 Feb 2016, Action-Adventure-Casual-Indie-Simulation-Strategy, None, None, 3.99,3.59
322440, Red Goddess: Inner World, 31 Aug 2015, Action-Adventure-Indie,53,24, 6.99,3.49
322500, SUPERHOT, 25 Feb 2016, Action-Indie,82,63, 17.99,14.39
322520, DYNASTY WARRIORS 8 Empires, 26 Feb 2015, Action, None,24, 39.99,19.99
322540, Galactic Inheritors, 9 Jun 2015, Indie-Strategy, None,11, 14.99,3.74
322550, StandPoint, 5 Mar 2015, Action-Indie, None,35, 6.99,3.49
322630, Mind Zero, 8 Mar 2016, RPG, None,16, 14.99,11.99
322680, BLACKHOLE, 27 Feb 2015, Action-Adventure-Indie,82,91, 5.96,1.49
322770, Vanishing Realms, 5 Apr 2016, Adventure-RPG, None,93, 14.99,11.99
322850, Pro Cycling Manager 2015, 18 Jun 2015, Simulation-Sports, None,16, 14.99,2.99
322900, War the Game, 12 Jan 2015, Indie-Strategy,65,35, 4.99,1.39
322910," Warhammer 40,000: Regicide", 8 Sep 2015, Action-Indie-Strategy,72,43, 10.99,3.62
322920, theHunter: Primal, 31 Mar 2015, Action-Adventure-Simulation,49,22, 6.99,3.49
322950, Pure Hold'em, 20 Aug 2015, Casual-Indie-Simulation-Sports-Strategy, None,8, 14.99,9.74
322970, Subject 13, 28 May 2015, Adventure-Indie,59,22, 6.99,1.04
323020, Destructamundo, 28 Jan 2015, Casual-Indie, None,26, 3.99,0.79
323040, Laserlife, 22 Sep 2015, Indie, None,49, 10.99,1.86
323060, Tharsis, 11 Jan 2016, Indie-RPG-Strategy,61,26, 10.99,5.49
323320, Grow Home, 4 Feb 2015, Adventure-Casual-Indie,75,81, 5.99,2.99
323380, The Magic Circle, 9 Jul 2015, Action-Adventure-Indie-Simulation-Strategy,79,84, 14.99,7.49
323450, Alphadia Genesis, 12 Jan 2015, Action-Adventure-RPG, None,53, 6.99,1.04
323460, Raiden IV: OverKill, 2 Sep 2015, Action, None,66, 10.99,2.74
323470, DRAGON BALL XENOVERSE, 26 Feb 2015, Action, None,72, 39.99,6.79
323580, Jotun: Valhalla Edition, 29 Sep 2015, Action-Adventure-Indie,79,63, 10.99,5.49
323630, Ubinota, 4 Mar 2015, Indie, None,91, 5.59,1.39
323670, Super Indie Karts, 6 May 2015, Indie-Racing-Sports, None,84, 6.99,4.68
323680, Caffeine, 12 Oct 2015, Adventure-Indie, None,1, 14.99,7.49
323720, Decay: The Mare, 13 Feb 2015, Adventure-Indie,60,43, 7.99,0.79
323850, Move or Die, 21 Jan 2016, Action-Indie,80,63, 10.99,5.49
323900, March of War: FaceOff - M, 16 Jul 2015, Casual-Free to Play-Indie-Strategy, None,45, 0.00,0
323910, SteamVR Performance Test, 22 Feb 2016, Utilities, None,33, 0.00,0
324090, Football Club Simulator - FCS, 4 Mar 2016, Simulation-Sports-Strategy, None,11, 14.99,7.49
324140, Kalimba, 22 Apr 2015, Action-Casual,81,88, 6.99,2.37
324160, CLANNAD, 23 Nov 2015, Adventure-Casual,83,99, 29.99,14.99
324190, CodeSpells, 18 Sep 2015, Action-Adventure-Indie-Simulation, None,43, 14.99,7.49
324260, VoidExpanse, 2 Apr 2015, Action-Indie-RPG-Simulation-Strategy,59,30, 10.99,4.39
324270, Revenge: Rhobar's myth, 8 Sep 2015, Adventure-Indie, None,1, 4.99,2.84
324310, Bus Simulator 16, 2 Mar 2016, Simulation, None,16, 18.99,13.67
324360, TOTM, 3 Feb 2015, Action-Indie-Strategy, None,8, 5.59,5.03
324390, The Body Changer, 15 Oct 2015, Action-Adventure-Indie, None,49, 14.96,3.74
324400, Pocket God vs Desert Ashes, 19 Aug 2015, Indie-Strategy, None,5, 3.99,0.39
324470, SinaRun, 26 Oct 2015, Indie-Racing, None,51, 1.99,1.59
324570, Halo: Spartan Strike, 16 Apr 2015, Action, None,51, 1.99,0.99
324650, Gemini: Heroes Reborn, 18 Jan 2016, Action-Adventure,54,56, 10.99,2.19
324680, Impossible Creatures Steam Edition, 11 Nov 2015, Strategy,72,98, 8.99,2.24
324710, To Be or Not To Be, 4 Feb 2015, Adventure-Casual-Indie, None,91, 8.99,1.79
324730, Caverns of the Snow Witch, 3 Aug 2015, Adventure-Indie-RPG, None,47, 6.99,1.39
324760, Monster Truck Destruction, 10 Jul 2015, Action-Racing, None,5, 3.99,0.59
325060, Parallax, 10 Mar 2015, Indie,68,88, 6.98,1.74
325120, Notch - The Innocent LunA: Eclipsed SinnerS, 4 Jun 2015, Adventure-Casual-Indie, None,72, 6.99,3.14
325300, BEARZERKERS, 23 Oct 2015, Action-Casual-Indie, None,72, 9.99,8.49
325330, Muvee Reveal 11, 10 Apr 2015, Video Production, None, None, 60.99,15.24
325370, Nova-111, 25 Aug 2015, Action-Adventure-Indie-Strategy,68,56, 5.99,2.39
325430, Metaverse, 5 Apr 2016, Action-Adventure-Indie-RPG-Simulation, None,26, 14.99,3.62
325520, Fire, 9 Apr 2015, Adventure-Casual-Indie,64,66, 7.99,1.99
325600, Sword Coast Legends, 19 Oct 2015, RPG,61,13, 15.99,7.99
325610, Total War: ATTILA, 17 Feb 2015, Strategy,80,32, 29.99,7.49
325630, Arms Dealer, 26 Mar 2015, Simulation-Strategy, None,12, 9.87,3.35
325790, Fallen: A2P Protocol, 14 Aug 2015, Indie-RPG-Strategy, None,6, 14.99,3.74
325880, Crystal Catacombs, 15 Jan 2015, Indie, None,7, 5.59,1.39
326060, Starlight Drifter, 18 May 2016, Adventure-Casual-Indie, None, None, 9.99,7.49
326110, Defenders of the Last Colony, 23 Jun 2016, Action-Indie, None,23, 6.99,3.49
326120, Horizon Shift, 29 May 2015, Action-Indie, None,93, 3.99,0.49
326340, River City Super Sports Challenge ~All Stars Special~, 17 Dec 2015, Action-Sports, None,33, 14.99,5.09
326380, Mystery of Neuschwanstein, 18 Feb 2015, Adventure-Casual, None,66, 6.99,2.09
326410, Windward, 12 May 2015, Action-Adventure-Indie-RPG,61,56, 6.99,2.79
326460, ShellShock Live, 11 Mar 2015, Action-Casual-Indie-Massively Multiplayer-Strategy, None,69, 4.99,3.24
326650, The Legend of Candlewind: Nights & Candles, 12 Feb 2015, Indie-RPG, None,0, 6.99,0.69
326670, Warhammer Quest, 7 Jan 2015, RPG-Strategy,55,27, 10.99,1.09
326950, Sword of Asumi, 8 Jan 2015, Adventure-Indie-RPG, None,43, 5.99,1.19
327000, Infinite Game Works Episode 1, 26 Oct 2015, Indie-Simulation, None,3, 5.59,3.91
327060, FEIST, 23 Jul 2015, Action-Indie, None,49, 10.99,4.39
327070, Gloria Victis, 9 Jun 2016, Action-Indie-Massively Multiplayer-RPG, None,30, 14.99,11.24
327090, Out of Reach, 8 Jun 2015, Action-Adventure-Indie-Massively Multiplayer-Simulation, None,29, 10.99,5.49
327140, Tilt Brush, 5 Apr 2016, Design & Illustration, None,99, 22.99,22.99
327220, Anna's Quest, 2 Jul 2015, Adventure-Indie,74,78, 14.99,5.99
327450, Ballads of Reemus: When the Bed Bites, 27 Apr 2015, Adventure-Casual-Indie, None,100, 3.99,3.99
327500, Zenzizenzic, 23 Jul 2015, Action-Indie,85,91, 6.99,1.74
327510, WASTED, 7 Jun 2016, Action-Indie-RPG,68,56, 9.99,7.49
327520, Traverser, 9 Jul 2015, Action-Adventure-Indie,61,69, 10.99,2.74
327640, CaesarIA, 20 Jan 2015, Free to Play-Indie-Strategy, None,26, 0.00,0
327670, Ironcast, 26 Mar 2015, Indie-RPG-Strategy,75,58, 9.99,4.99
327880, Sublevel Zero, 8 Oct 2015, Action-Indie,70,81, 10.99,7.36
327890, I am Bread, 9 Apr 2015, Action-Adventure-Indie-Simulation,60,47, 9.99,2.49
327980, Dragon Fantasy: The Volumes of Westeria, 9 Apr 2015, RPG, None,100, 6.99,2.79
328000, Dragon Fantasy: The Black Tome of Ice, 26 May 2016, RPG, None,41, 6.99,6.29
328060, Tales Runner, 17 Feb 2015, Action-Adventure-Casual-Free to Play-Racing, None,8, 0.00,0
328220, Wild Season, 7 Dec 2015, Indie-RPG-Simulation, None,13, 12.99,6.49
328650, Knight of the Hamsters, 15 Apr 2015, Action-Indie, None,35, 0.79,0.39
328670, Deer Hunt Legends, 16 Jan 2015, Action-Sports, None,2, 3.99,1.35
328710, One Last Day, 28 Apr 2015, Action-Adventure-Indie, None,39, 9.99,2.29
328740, Bit Odyssey, 20 Jan 2015, Action-Adventure-Indie-RPG, None,21, 3.99,0.79
328760, SanctuaryRPG: Black Edition, 13 Feb 2015, Action-Adventure-Casual-Indie-RPG-Strategy, None,88, 5.59,1.11
